Unnamed: 0,Source,Target
92132,"'Metaphors create innovation, and innovation is astonishing.'",'ተምሳጥ ንፈጠራ ይፈጥር፡ ፈጠራ ድማ ተምሳጥ የግዝም።'
11323,"'And next him was Jehozabad, and with him an hundred and fourscore thousand ready prepared for the war.'",'ድሕሪኡ ድማ ዮዛባድ፡ ምስኡ ኸኣ ሚእትን ሰማንያን ሽሕ ንውግእ እተዳለዉ፡'
18309,"'And at what instant I shall speak concerning a nation, and concerning a kingdom, to build and to plant it;'",'ሓደ ጊዜ ኸኣ ብናይ ህዝብን ብናይ መንግስትን ክሀንጽን ክተክልን እዛረብ ኣሎኹ።'
41240,"'when is a professional, not a ballerina, but what you do with your way, 'he tried to reason.'",'‘ጸዋታ ኵዕሶ ወይ ደራፋይ ደኣ ንእግረ መንገድኻ እትገብሮ እምበር ሞያ መዓስ ኰይኑ ገለታት’ ኢሉ ከረድኣኒ ፈቲኑ።'
60759,"'Donate your advice on how to survive a lazy chronic illness, Tsu hu Ka 's son.'",'ጽ ሑ ፍ ካ ወዲ እ ካ ትህኪት ሕዱር ሕማም፡ ብኸመይ ክናገፍ ከም ዝኽእል ምኽርኹም ለግሱለይ።'
24995,"'And many of the people believed on him, and said, When Christ cometh, will he do more miracles than these which this man hath done?'",'ካብቶም ዝህቢ ኸኣ ብዙሓት ብእኡ ኣመኑ እሞ፡ ክርስቶስ ምስ ዚመጽእከ፡ ካብዚ ንሱ ዝገበሮ ትእምርቲ ዚበዝሕዶ ኺገብር ኢሉ፧ በሉ።'
90269,'It shows that the PM will make a decision when you are not near.','እንተዘይቀሪብኩም ቤ/ፍ ኣብ ዘይቀረብኩምሉ ውሳነ ክህብ ምዃኑ ይሕብር።'
33044,'It shows the same aggressive and rude behaviour not only with me but also with other people.','ምሳይ ጥራይ ዘይኰነ ምስ ካልኦት ሰባት’ውን ተመሳሳሊ ጎነጻውን ዘይእሩምን ባህሪያት የርኢ’ዩ።'
35846,"'Are you all right? ""If I said to ask you when we were out of the workplace, I wouldn 't feel that way.'",'ደሓን ዲኺ?” ካብ ስራሕ ውጽእ ምስ በልና ክሓተኪ እንተበልኩ ኸኣ፡ ገጽኪ ኣይፈዀሰንን።'
27725,"'For the husband is the head of the wife, even as Christ is the head of the church: and he is the saviour of the body.'",'ከምቲ ክርስቶስ ርእሲ ማሕበሩ ዝዀነ፡ ንሱ ምድሓን ስጋኡ ኸኣ እዩ፡ ሰብኣይ ከኣ ርእሲ ሰበይቱ እዩ እሞ፡ ኣትን ኣንስቲ፡ ከም ንጐይታ ጌርክን ንሰብኡትክን ተኣዘዛኦም።'
45147,"'How is your doctor? ""Fanuel breathed and came to her aid.'",'“ከመይ ዉዒልካ ዶክተር?’’ እንቅዓ እናስተንፈሰ ኣድመጸ ፋኑኤል።'
42026,'All 66 people on board have died.','ኣብ’ታ ነፋሪት ዝነበሩ 66 ሰባት ኩላቶም ከም ዝሞቱ ይፍለጥ።'
74828,"'The only materials needed to make these fossil fuels are dirty, freshwater, and carbon dioxide.'",'ነዚ ነዳዲ’ዚ ንምስራሕ ዘድልዩ ጥረ ነገራት ረሳሕ ወይ ጨዋም ማይን ካርቦን ዳይኦክሳይድን ጥራይ’ዮም።'
60149,'This takes a protein from the parent 's size.','እዚ ድማ ካብቲ ወላዲቱ እትወስዶ ዓቐን ፕሮቲን እዩ ዝወስዶ።'
52221,"'After two hours, I realized that I would never miss the night.'",'ምሕዳር ከም ዘይተርፈኒ ድሕሪ ናይ ክልተ ሰዓት ኮለል ተረዲኡኒ ነይሩ።'
86754,"'I knew,"" Megan said. ""There 's no problem, you 're forever yours.'",'“ፈሊጠ ሰሰነይ! ጸገም ዝብሃል የለን፡ ናይ ዘልኣለም ናትኪ’የ፡” በላ ሜሮን።'
15300,"'Exalt ye the LORD our God, and worship at his footstool; for he is holy.'",'የሩሳሌመየ፣ እንተ ረሲዔክስ፣ የማነይቲ ኢደይ ትረስዓኒ።'
13571,"'He paweth in the valley, and rejoiceth in his strength: he goeth on to meet the armed men.'",'ኣብ ጐልጐል እናጸሕተረ ብሓይሉ ይሕጐስ፡ ምስ ኣጽዋር ኪገጥም ይወጽእ።'
75763,"'And his mattress with her long pain?"" - MATTT. ""When we waited for an answer, we felt that she was sitting in security.'",'“ፍርቱናኸ ምስ ነዊሕ ቃንዛኣ?” ዝብል ሕቶ መልሲ ክረክብ እናተጸበና፡ ናታ ቅሳነት’ውን ኮፍ ዝበለና ኰይኑ ተሰምዓና።'
49700,'His great insight led him to be married and caretaker.','ንሱ ንዝመጾ ጸላኢ ለኪሙ በጃኦም ክስየፍ ሕርያኡ ምሕረትኣብ ሳላ ዓቢ ልቦናኡ በዓል ሓዳርን ኣላይ ስድራን’ዩ ነይሩ።'
87633,"'If you say, you have proved the person 's thinking and voice.'",'” እንተ ኢልካ፡ ንኣገዳስነት ሓሳባትን ድምጽን እቲ ሰብ ከም ዘረጋገጽካ እዩ ዝቝጸር።'
1729,'And he that regarded not the word of the LORD left his servants and his cattle in the field.','እቲ ልቡ ናብ ቃል እግዚኣብሄር ዘየቕለበ ድማ፡ ሰቡን ማሉን ኣብ መሮር ሐደገ።'
53938,'2. The 2018 state tax document should be attached.','2. ናይ 2018 ግብሪ መንግስቲ ዝተኸፍለሉ ሰነድ ተተሓሒዙ ከቕርብ ኣለዎ።'
33837,"'And if it is given into law, it will come out of the power of the law.'",'ኣብ ሕጊ እንተ ተባጽሐ ከኣ ሊላይ - ረቲዑ ይወጽእ።'
43578,"'E, antimicrobial, magnesium and fibers are abundant.'",'ኢ፡ ጸረ-ምቅጻል፡ ማግነዝዩምን ጽሕጊን ብብዝሒ ይርከቦ።'
3978,"'And if thou deal thus with me, kill me, I pray thee, out of hand, if I have found favour in thy sight; and let me not see my wretchedness.'",'ከምዚ ትገብረኒ ኻብ ኰንካ፡ ነቲ መከራይ ከይርኢ፡ ኣብ ቅድሜኻ ሞገስ እንተ ደአ ረኺበስ፡ ብሓደ ኣፊቱ ቕተለኒ።'
77675,"'But when you are in the opposite direction of resentment and pride, it is very offensive.'",'ብኣንጻሩ ኣብ ምቅያሕን ትዕቢትን ምስ እትህሉ ግና ኣመና ጽዩፍ’ዩ።'
82811,"'If you want to build self-kindness and kindness toward others, you need to move beyond your own desires.'",'ርእሰ ለውሃትን ለዋህ ንኻልኦት ሰባት ምዃንን ክትሃንጽ እንተ ደሊኻ፡ ክንዮ ድሌታትካ ክትስጕም ይግባእ።'
69353,'This is a major purpose of criminal accountability.','እዚ ዝኾነሉ ቀንዲ ዕላማ ሳዕቤን ገበናዊ ተሓታትነት ገበናዊ መቕጻዕቲ እዩ።'
59934,'I moved in and met with the fellow commanders there.','ናብኡ ተንቀሳቒሰ ምስቶም ኣብኡ ዝነበሩ ኣዘዝቲ ብጾት ተራኺብና።'
63377,'But they spend lunch hours sleeping and relaxing.','ሰዓታት ምሳሕ ግን፡ ኣብ ድቃስን ምዝናይን እዮም ዘሕልፉዎ።'
58723,"'The 50-year-old father developed this special skill 32 years ago, before he was 20 years old.'",'እቲ ወዲ 50 ዓመት ኣቦ፡ ቅድሚ 32 ዓመታት ገና 20 ዓመት ከይመልአ እንከሎ እዩ ነዚ ፍሉይ ክእለት ኣማዕቢልዎ።'
65683,"'The match continued to be characterized by Burkina Faso 's bullying, abstract, and dangerous Egyptian attack tactics.'",'እቲ ግጥም ጉልበታዊ ኣጸዋውታ ቡርኪናፋሶን ረቂቕን ሓደገኛን ናይ መጥቃዕቲ ስልቲ ግብጻውያንን እናተራእዮ ቀጸለ።'
86062,'I 'm worried that I will be in debt where I can not.','ኣነስ ኣብ ዘይክእሎ ዕዳ ከይኣቱ’የ ዝሰግኣሉ ዘለኹ።'
10620,'Benaiah also and Jahaziel the priests with trumpets continually before the ark of the covenant of God.','በናያን ያሓዚኤልን እቶም ካህናት ድማ መለኸት ሒዞም፡ ኲሉጊዜ ኣብ ቅድሚ ታቦት ኪዳን ኣምላኽ ኪዀኑ ሰርዔ።'
90386,'ዋላ ሓንቲ ዝፈልጦ ሓበሬታ ከምዘይብሉ ድማ ነጊሩና።','ዋላ ሓንቲ ዝፈልጦ ሓበሬታ ከምዘይብሉ ድማ ነጊሩና።'
89870,' Direct your machinery in a safe way.','• ብመሰረት ውሑስ ኣገባብ ኣሰራርሓ ማሽነሪኻ ምምራሕ።'
66547,"'If not, let you know that you will see the case in your absence.'",'እንተዘየሪብኩም ግን ኣብ ዘየለኹምሉ እቲ ጉዳይ ክረአ ምዃኑ ነፍልጠኩም።'
4575,"'And one goat for a sin offering; beside the continual burnt offering, and his meat offering, and his drink offering.'",'ንመስዋእቲ ሓጢኣት ከኣ ሓደ ድቤላ፡ እዚ ብጀካ እቲ ናይ ወርትግ ዚሐርር መስዋእቲ ናይ ብልዒ መስዋእቱን ናይ መስተ መስዋእቱን።'
24220,"'Then shall ye begin to say, We have eaten and drunk in thy presence, and thou hast taught in our streets.'",'ሽዑ፥ ኣብ ቅድሜኻ በሊዕናን ሰቲናን፡ ንስኻውን ኣብ ገዛና ምሂርካ፡ ምባል ክትጅምሩ ኢኹም።'
35684,'Only the road is open and he is informed what he can do.','ጥራይ እቲ መንገዲ ይከፈተሉን፡ ክገብሮ ዝኽእል ይተሓበሮን።'
54743,"'A second-team beggars, and a beautiful, semi-peanut is made.'",'ካብ ካልኣይ ጋንታ ዝልመን ተለማሚኑ፡ ጽብቕቲ ሓውሲ ፉል ተሰሪሓ።'
3918,"'And if a stranger shall sojourn among you, and will keep the passover unto the LORD; according to the ordinance of the passover, and according to the manner thereof, so shall he do: ye shall have one ordinance, both for the stranger, and for him that was born in the land.'",'ጓና ምሳኻትኩም ዚነብር እንተሎ፡ ፋስጋ ንእግዚኣብሄር ኬብዕል እንተ ደለየ፡ ከምቲ ናይ ፋስጋ ሕግን ስርዓትን ይግበር። ንጓናን ንወዲ ዓድን ሓደ ሕጊ ይኹነልኩም።'
39017,'The time it takes to replace old feathers with new ones is between five and six weeks.','ነቲ ዝኣረገ ክንቲት ብሓድሽ ንምትክኡ ዝወስደለን ግዜ ድማ ካብ ሓሙሽተ ክሳብ ሽዱሽተ ሳምንታት እዩ።'
33178,"'But Ci, when you can catch it, someone will have to sit in the chairs and delay for a whole hour.'",'ግን’ሲ፡ ከተርክበሉ እናኸኣልካ፡ ሰብ ኣብ ሰድያ ኣቐሚጥካ ምሉእ ሰዓት ምድንጓይ ምስ ምንታይ ይቑጸር።'
51318,'The failure of the first wave of attacks has spared the victims.','ፍሽለት ቀዳማይ መጥቃዕቲ ውቃው፡ ንተጋደልቲ ከም ዝሕንሕኑ እዩ ገይሩዎም።'
41120,"'In the Valley of Hope, September 10, 2016 - Let 's not say that the cutting of page 5 is cordial.'",'ኣብ ስንጭሮታት ተስፋ 10 መስከረም 2016 - ገጽ 5 ምቝራጽ ፈፈው ኣይንበል።'
79103,'The other is that the tomatoes should be composed only in this match.','እቲ ካልኣይ ድማ፡ ኣብዚ ግጥም ኮሚደረ ጥራይ’ዩ ክስንደው ዘለዎ።'
17802,"'Behold, the LORD hath proclaimed unto the end of the world, Say ye to the daughter of Zion, Behold, thy salvation cometh; behold, his reward is with him, and his work before him.'",'እንሆ፡ እግዚኣብሄር ክሳዕ ወሰን ምድሪ ኣወጀ፡ ንጓል ጽዮን፡ እንሆ፡ ምድሓንኪ ይመጽእ ኣሎ፡ እንሆ፡ ደመወዙ ምስኡ ኣሎ፡ ዓስቡ ኸኣ ቀቅድሚኡ እዩ፡ በልዋ።'
52358,'+ / - PSNP has raised £68 million to sign Tony Crosse from Munich.','+ ፒኤስጂ፡ ንቶኒ ክሮስ ካብ ባየር ሙኒክ ንምፍራም 68 ሚልዮን ፓውንድ ምስልዓ ተገሊጹ።'
67228,"'If you give attention to your talents, your ability to succeed in life will be immense.'",'ኣብ ተውህቦኻ እንተ ኣድሂብካ፣ ኣብ ህይወት ናይ ምዕዋት ተኽእሎኻ ዕዙዝ እዩ ዝኸውን።'
76122,"'When the Cold War ended, we too had our freedom.'",'ኣጋጣሚ ዝሑል ኲናት ኣብ ዝተወድኣሉ፡ ንሕና እውን ናጽነትና ዘረጋገጽናሉ ግዜ መጺኡ።'
16834,"'The ancient and honourable, he is the head; and the prophet that teacheth lies, he is the tail.'",'እቲ ዓብይን እቲ ምርኡይን ርእሲ እዩ፡ እቲ ሓሶት ዚምህር ነብዪ ኸኣ ጭራ እዩ።'
22291,"'And he spake many things unto them in parables, saying, Behold, a sower went forth to sow;'",'ብምስላታት ድማ ብዙሕ ነገሮም፡ ከምዚ እናበለ፡ እንሆ፡ ዘራኢ ኺዘርእ ወፈረ።'
521,"'Now therefore swear unto me here by God that thou wilt not deal falsely with me, nor with my son, nor with my son's son: but according to the kindness that I have done unto thee, thou shalt do unto me, and to the land wherein thou hast sojourned.'",'ሕጂ ኸኣ ከምቲ ኣነ ለውሃት ዝገበርኩልካ፡ ንኣይን ነዛ ስደተኛ ዄንካ እትነብራ ዘሎኻ ምድርን፡ ከምኡ ኽትገብር እምበር፡ ንኣይን ንደቀይን ንደቂ ደቀይን ከይትጠልም ብኣምላኽ መሓለለይ።'
75046,'We had met and talked to some of the students who had taken basic naval lessons and had graduated.','ካብቶም መሰረታዊ ትምህርቲ ሓይሊ ባሕሪ ወሲዶም ዝተመረቑ ተመሃሮ ንገለ ረኺብና ኣዘራሪብና ነይርና።'
22521,"'He saith unto him, Which? Jesus said, Thou shalt do no murder, Thou shalt not commit adultery, Thou shalt not steal, Thou shalt not bear false witness,'",'ንሱ፡ ኣየኖት፧ በሎ። የሱስ ከኣ፡ እኒ ኣይትቕተል፡ ኣይትዘሙ፡ ኣይትስረቕ፡ ብሓሶት ኣይትመስክር፡'
39233,'The temptation he wanted to pass would be called a triple filter.','እቲ ክሓልፎ ዝደሊ ዝነበረ ፈተና ከኣ “ስሉስ-መጻረዪ” ከም ዝበሃል ይሕብሮ።'
76549,'You can 't understand something when you read it without explaining it.','ከይተገለጸልካ ከተንብቦ እንከለኻ ገለ ነገሩ ዘይክርድኣካ ይኽእል እዩ።'
95922,'Some of your goals may not be for money.','ገለ ካብ ሸቶታትካ ንገንዘብ ዝምለከቱ ከይኰኑ ይኽእሉ።'
61567,'This diagnosis is used by patients between the ages of 51 and 80.','እዚ መርመራ እዚ ካብ 51 ክሳብ 80 ዓመት ዝርከቡ ተሓከምቲ ይጥቀሙሉ።'
76733,"'On this stage, the person preparing for the inquiry is important to his mental state and self-esteem.'",'ኣብዚ መድረኽ፡ ናይ’ቲ ንቃለ-መሕተት ዘዳሉ ዘሎ ሰብ፡ ኩነተ-ኣእምሮኡን ርእሰተኣማንነቱን ኣገዳሲ እዩ።'
88003,'A few minutes later it was announced that some of the Italian soldiers had been sacrificed.','ድሕሪ ሒደት ደቓይቕ ገለ ካብ ወተሃደራት ኢጣልያ ከም ዝተሰውኡ ተፈለጠ።'
39430,"'On your behalf, you will need to give representation to a lawyer to find a professional who will argue in the courts.'",'በዚ መሰረት ኣብ ክንዳኻ ኮይኑ ኣብ ኣብያተ ፍርዲ ዝከራኸር በዓል ሞያ ንምርካብ ንናይ ሕጊ ጠበቓ ውክልና ምሃብ የድሊ።'
54071,"'If a woman has a menstrual period, she should not be attending school or work.'",'ዝኾነት ጓለንስተይቲ ወርሓዊ ጽግያት እንተመጺእዋ፡ ካብ ትምህርቲ ወይ ስራሕ ከተብኩር ኣይግባእን።'
79831,'The cassia did not last except a few thousand as expected.','እቲ ካሳ ብዘይካ ሒደት ኣሽሓት ከምቲ ትጽቢት ዝተገብረሉ ገንዘብ ኣየጽንሐን።'
77096,'It 's because we don' t use our requirements in real time.','ነቲ ዘለና ብቕዓት ኣብ ግዚኡ ስለዘይንጥቀመሉ እዩ።'
85488,'These sit at a conference with the victims of the problem.','እዚአን ድማ ምስ ግዳይ እቲ ጸገም ዝኾና ሃገራት ኣብ ሓደ ዋዕላ ኮፍ ይብላ።'
87099,"'As his energy is verified, he hesitated to worry about returning to dependence.'",'ሓይሉ እናረጋገጸ ክመጽእ እንከሎ፣ ናብ ጽግዕተኛነት ከይምለስ ዝነበሮ ሻቕሎት ይሃፍፈሉ።'
39264,'The farmers have so far spent $10 million to produce this new type of apple.','እቶም ሓረስቶት ነዚ ሓድሽ ዓይነት ቱፋሕ ንምፍራይ ዛጊት 10 ሚልዮን ዶላር ወጻኢ ገይሮም ኣለዉ።'
51200,'So a person 's sense of entitlement to a property may be straightforward or not.','ስለዚ ሓደ ሰብ ኣብ ልዕሊ ሓደ ንብረት ዘለዎ እጀታ ቀጥታዊ ወይ ዘይቀጥታዊ ክኸውን ይኽእል።'
4502,"'And set him before Eleazar the priest, and before all the congregation; and give him a charge in their sight.'",'ኣብ ቅድሚ ኻህን ኣልኣዛርን ኣብ ቅድሚ ዅሉ ኣኼባን ከኣ ደው ኣብሎ፡ ኣብ ቅድሚኦም ድማ ኣዝዞ።'
68771,"'If you share your wealth, your bread will become more abundant.'",'ሃብትኻ እንተደኣ ኣማቒልካዮ፣ እንጌራኻ ይስስን እዩ።'
42418,'Women want you to have a consistent and pleasant conduct and understanding.','ደቀንስትዮ ቀጻሊ ዝለዋወጥ ደስ ዘብል ኣካይዳን መረዳእታን ክህልወካ ይደልያ’የን።'
45592,"'In reality, their light comes to us to open the door to the light that is enveloping ours.'",'ከም ሓቂ ግን እቲ ብርሃኖም ነቲ ናትና ተጋሪዱ ዘሎ ብርሃን ኣፍደገ ንኽንከፍተሉ’ዩ ዝመጽኣና።'
6350,"'And they found Adonibezek in Bezek: and they fought against him, and they slew the Canaanites and the Perizzites.'",'ንኣዶኒቤዜቅ ከኣ ኣብ ቤዜቅ ረኸብዎ እሞ ተዋግእዎ፡ ንኸነኣናውያንን ንፈረዛውያንን ከኣ ሰዐርዎም።'
42353,'Rejecting ideas that were built up in ancient Greece and influenced many.','ነቲ ኣብ ጥንታዊት ግሪኽ ዝተሃንጸን ንብዙሓት ዝጸለወን ኣተሓሳስባታት ብምንጻግ።'
59629,"'I have consulted the powerful, untidy, poets, singers, publishers and others.'",'ንሓያለ ዘየምቲ፡ ገጠምቲ፡ ደረፍቲ፡ ኣሕተምቲን ካልኦትን ተወኪሰ ዘዳለኹዋ’ያ።'
28605,"'From whence come wars and fightings among you? come they not hence, even of your lusts that war in your members?'",'እቲ ኣብ ማእከልኩም ዘሎ ውግእን ባእስን ካበይ እዩ ዚመጽእ ዘሎ፡ ካብቲ ኣብ ኣካላትኩም ኰይኑ ዚዋጋእ ዘሎ ፍትወት ስጋኹም ደይኰነን፧'
43806,"'At the age of 13, the baby is given a real sword by performing a ritual called a 'ginbeco'.'",'እቲ ህጻን መበል 13 ዓመቱ ምስ በጽሐ፡ ‘ጂንበኮ’ ዝበሃል ጽምብል ብምክያድ ናይ ብሓቂ ሴፍ ይወሃቦ።'
27439,"'That which I speak, I speak it not after the Lord, but as it were foolishly, in this confidence of boasting.'",'እዚ በዚ እሙንቶ ትምክሕቲ ዝብሎ ዘሎኹ፡ ከም ብዕሽነት እምበር፡ ብእግዚኣብሄር ኣይኰንኩን ዝብል ዘሎኹ።'
64918,'The reality is that there is no food left in the Dead Sea and birds cannot settle there.','እቲ ሓቂ ግና፡ ኣብ ምዉት ባሕሪ ዝብላዕ ስለ ዘየለ ኢዩ ኣዕዋፍ ኣብኡ ክሰፍራ ዘይከኣላ።'
4806,"'And when the jubile of the children of Israel shall be, then shall their inheritance be put unto the inheritance of the tribe whereunto they are received: so shall their inheritance be taken away from the inheritance of the tribe of our fathers.'",'ንደቂ እስራኤል ዓመት እልልታ ምስ ኰነሎም፡ እቲ ርስተን ናብ ርስቲ እቲ ዝአተዋኦ ነገድ ይውሰኽ፡ ሽዑ እቲ ርስተን ካብ ርስቲ ኣቦታትና ይንከ።'
13213,"'How much less man, that is a worm? and the son of man, which is a worm?'",'ኣሽንኳይ ሰብ እዚ ሓሰኻ፡ ወዲ ሰብ እዚ እብእብሲ፡ እንሆ፡ ወርሒ እኳ ደሚቓ ኣይትበርህን፡ ከዋኽብቲውን ኣብ ቅድሚኡስ ጽሩያት ኣይኰኑን።'
23975,"'And Jesus said, Somebody hath touched me: for I perceive that virtue is gone out of me.'",'የሱስ ግና፥ ካባይ ሓይሊ ኸም ዝወጸ ይፍለጠኒ አሎ እሞ፡ ዝተንከየንስ አሎ፡ በሎ።'
80895,'The mother of the deceased had been physically present on the day of the sentence.','ኣብ’ቲ ፍርዲ ዝፍጸመሉ ዝነበረ ዕለት ድማ፡ ኣደ መዋቲ ብኣካል ተረኺባ ነይራ።'
69557,"'Fame, reputation, and good manners"" are also additional assets.'",'“ዝና፡ ጽቡቕ ስምን ጠባይን” እውን ተወሳኺ ካልእ ሃብቲ እዩ።'
9349,"'And he said unto him, Thus saith the LORD, Forasmuch as thou hast sent messengers to enquire of Baalzebub the god of Ekron, is it not because there is no God in Israel to enquire of his word? therefore thou shalt not come down off that bed on which thou art gone up, but shalt surely die.'",'ንእኡ ድማ ተዛረቦ፡ እቲ ንበዓልዜቡብ ኣምላኽ ዔቅሮን ክትሐትት ልኡኻት ዝሰደድካስ፡ ኣብ እስራኤልዶ ነገሩ እትሐቶ ኣምላኽ የልቦን እዩ፧ ስለዚ ርግጽ ትመውት እምበር፡ ካብዚ ደዪብካዮ ዘሎኻ ዓራት ኣይትወርድን ኢኻ፡ ይብል ኣሎ እግዚኣብሄር።'
65682,'They didn 't pay attention to everything else around them when they loved it.','ክልቲኦም እንትርፎ ብዛዕባ እቲ ዘፍቅርዎ ንኻልእ ኩሉ ኣብ ከባቢኦም ዝነበረ ነገራት ኣየቕልብሉን’ዮም ዝነበሩ።'
47304,'Eritrea 's independence is precious because the cost is precious.','ናጽነት ኤርትራ ክቡር’ዩ እንብል ድማ ምእንትኡ ዝተኸፍለ ዋጋ ክቡር ስለዝኾነ’ዩ።'
36375,"'With the relentless effort of the teachers, the diligence, interest, and the trainees have all been successfully accomplished. '",'ሳላ ዘይሕለል ጻዕሪ መማህራንን፡ ትግሃትን ተገዳስነትን ሰልጠንቲን ከኣ፡ ብዓወት ተዛዚሙ’’ ኢላ።'
75767,'I 'm in Italy watching the current situation through the media.','ኣብ ዓዲ ጥልያን ኮይነ ብማዕከናት ዜና ብዛዕባ ህሉው ኩነታት ይከታተል እየ።'
85200,'Our widespread foods also play a vital part in the production of vapor elements.','ብብዝሒ እነዘውትሮም ምግብታት’ውን ሃፈፍቲ ባእታታት ሳልፈር ኣብ ምምንጫው ዓቢ እጃም ኢዩ ዘለዎም።'
35703,"'The defendants ""appeals by their lawyers were later rejected by the Tehran court.'",'ድሕር’ቲ ፍርዲ፡ እቶም ክሱሳት ብመገዲ ጠበቓታቶም ዘቕረቡዎ ናይ ይግባይ ሕቶታቶም ብቤት-ፍርዲ ቴህራን ከም እተነጽገ ተሓቢሩ።'
94219,"'Little by little, she learned and loved the life of privacy.'",'ህይወት ብሕትውና ድማ በብቑሩብ ለመደቶን ፈተወቶን።'
35465,"'- In the ancient State of Mesri, stone pillows were constructed.'",'- ኣብ ጥንታዊት ሃገረ ምስሪ፡ መተርኣስ ብእምኒ ይስራሕ ነይሩ።'
27602,"'Now the works of the flesh are manifest, which are these; Adultery, fornication, uncleanness, lasciviousness,'",'እቲ ግብሪ ስጋ ግሁድ እዩ፡ ንሱ ኸኣ ምንዝር፡ ርኽሰት፡ ዕብዳን፡'
82930,"'This metaphor can be like misleading and understanding, which encroaches on a normal world.'",'እዚ ተምሳጥ’ዚ፡ ነቲ ኣብ ንቡር ዓለም ዝሰፍር፡ ከም ስሕታን ኣእምሮ ክኸውን ይኽእል።'
11141,"'Also he built Bethhoron the upper, and Bethhoron the nether, fenced cities, with walls, gates, and bars;'",'ንቤት ሖሮን ላዕላይን ንቤት ሖሮን ታሕታይን ከኣ መካበብያታትን መዓጹን መሓርሃሪታትን ዘለወን እተዐርዳ ኸተማታት ገይሩ ሰርሔን።'
56840,'So that 's how people sign up to do Diggs.','ሰባት እምበኣር ዲጋ ምስራሕ ብኸምዚ’ዮም ዝፈለሙ።'
73722,'So it was only after he started working as an artist.','ንነብሱ ከም ስነ-ጥበበኛ ቈጺሩ ክሰርሕ ዝጀመረሉ እዋን እምበኣር ድሕሪ’ዚ ነበረ።'
29469,'eight','ሸሞንተ'
31223,'And the young man whose strength is stronger than the August river can be seen in the song baskets and the Gash River.','እቲ ሓይሉ ካብ ውሕጅ ነሓሰ ዝብርትዕ መንእሰይ ድማ፡ ኣብ’ታ ብመሶብን ሩባ ጋሽን ደርፊ ክንርድኦ ንኽእል።'
76837,'Alon 's faith on Turner helped her to find him late.','ኣልኦን ኣብ ልዕሊ ነጥሪ ዘንበረቶ እምነት ሓጊዝዋ’ዩ ኣብ ምምሳዩ ክትረኽቦ ሓጊዝዋ።'
95,"'And the LORD said unto Cain, Where is Abel thy brother? And he said, I know not: Am I my brother's keeper?'",'እግዚኣብሄር ከኣ ንቃየል፥ ኣቤል ሓውካ፡ ኣበይ አሎ፧ በሎ። ንሱ ድማ፥ ኣይፈልጥን፡ ኣነዶ ሓላው ሓወይ እየ፧ በለ።'
54495,"'In all its operations, the standards of competence and morality are upheld.'",'ኣብ ኩሉ ስርሓቱ ድማ፡ ኣህጉራዊ ናይ ብቕዓትን ስነምግባርን መለክዒታት ዝተሓለዉ እዮም።'
3936,"'And if ye go to war in your land against the enemy that oppresseth you, then ye shall blow an alarm with the trumpets; and ye shall be remembered before the LORD your God, and ye shall be saved from your enemies.'",'ምስቲ ዚጸቕጠኩም ጸላኢ ኽትዋግኡ ናብ ምድርኹም ምስ እትወጹ፡ ኣንዊሕኩም መለኸት ንፍሑ፡ ኣብ ቅድሚ እግዚኣብሄር ኣምላኽኩም ድማ ትዝከሩ፡ ካብ ጸላእትኹም ከኣ ትድሕኑ።'
78782,"'In Japan, the palette of the newborn and the Japanese-style doll combine to place in a small colorful coffin.'",'ኣብ ጃፓን፡ መዳሕንቲ እቲ ናጽላን ባህላዊ ክዳን ጃፓናዉያን ዝተኸድነት ባንቡላን ብሓባር ኣብ ንእሽቶ ሕብራዊ ሳንዱቕ የቀምጡ።'
77804,'I also dreamed of giving some information to some people in the area.','ንገለ ኣብ’ቲ ከባቢ ዝነበሩ ሰባት እውን ገለ ሓበሬታ ክህቡኒ ኣጣይቐ ነይረ።'
71577,'They do not give their children love or discipline.','ንደቆም ፍቕሪ ይኹን ስነ-ስርዓት ኣየቕስሙን’ዮም።'
21687,"'And they answered the angel of the LORD that stood among the myrtle trees, and said, We have walked to and fro through the earth, and, behold, all the earth sitteth still, and is at rest.'",'ንሳቶም ድማ ነቲ ኣብ ማእከል ኣእዋም ጸጾ ደው ዝበለ መልኣኽ እግዚኣብሄር፣ ንሕና ንምድሪ ዞርናያ፣ እንሆ ኸኣ፣ ኵላ ምድሪ ስቕ ኢላ ዐሪፋ ኣላ፣ ኢሎም መለሱሉ።'
66210,"'By the end of 1994, Terry and Shirel 's relationship had begun to deteriorate.'",'ኣብ መወዳእታ 1994፡ ዝምድና ቴሪን ሺረልን ክዘራረግ ጀመረ።'
13990,'Give unto the LORD the glory due unto his name; worship the LORD in the beauty of holiness.','ንእግዚኣብሄር እቲ ንስሙ ዚግብኦ ኽብሪ ሀብዎ ንእግዚኣብሄር ብጌጽ ቅድስና ስገዱሉ።'
58862,'The situation remained a critical issue for the local residents and those who heard from a distance.','እቲ ኩነታት ነቶም ኣብቲ ከባቢ ዝነብሩ ተቐማጦን ብማዕዶ ንዝሰምዑን ኣሻቓሊ ጉዳይ ኰይኑ ሓደረ።'
